Studs.Stud.InsertLocation.Attribute:X,Studs.Stud.InsertLocation.Attribute:Y,Studs.Stud.InsertLocation.Attribute:Z,Studs.Stud.Attribute:Function,Studs.Stud.Attribute:ID,Studs.Stud.Attribute:Type,Studs.Stud.Attribute:IsTop,Studs.Stud.Attribute:IsBottom,Plates.Plate.StartPoint.Attribute:X,Plates.Plate.StartPoint.Attribute:Y,Plates.Plate.StartPoint.Attribute:Z,Plates.Plate.EndPoint.Attribute:X,Plates.Plate.EndPoint.Attribute:Y,Plates.Plate.EndPoint.Attribute:Z,Plates.Plate.Attribute:Function,Plates.Plate.Attribute:ID,Plates.Plate.Attribute:Type,Attribute:ID,Attribute:ElementType,Attribute:Level,Attribute:Name,Attribute:Length,Studs_Location_X
5.084441332845762,-1.8079517166465493e-15,0.125,Cripple,1021002,L2X4,True,False,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
5.292774666179094,-0.08333333333333294,0.125,Cripple,1021004,L2X4,True,False,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
5.5011079995124526,-1.5488996775672222e-15,0.125,Jack,1020950,L2X4,True,True,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
5.6261079995124526,-9.38277014023392e-16,7.0,Cripple,1020972,L2X4,True,False,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
6.375000000000034,-8.326672684687033e-16,7.0,Cripple,1020988,L2X4,True,False,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
7.708333333333367,3.5157062446479904e-16,7.0,Cripple,1020990,L2X4,True,False,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
8.834441332845786,-1.2528402043338512e-15,7.0,Cripple,1020974,L2X4,True,False,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
8.959441332845786,-6.422175407900151e-16,0.125,Jack,1020952,L2X4,True,True,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
9.084441332845786,-3.159487724617897e-17,0.125,King,1020956,L2X4,True,True,0.0010630740367965077,-1.7711637426011066e-15,8.23356150907447,9.146896407370129,-1.5028598449833635e-15,8.23356150907447,TopPlate,1020942,L2X4,848986,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U22,9.14689640737013,
0.06249999999999645,-7.708395978650181e-15,0.125,OC,1017403,L2X4,True,True,-3.5527136788004564e-15,-9.769962616701393e-15,8.10856150907447,2.0941378773872934,-6.430913276890592e-15,8.10856150907447,TopPlate,1017409,L2X4,848963,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U23,2.094137877387297,
1.3333333333333286,2.5317620257532927e-15,0.125,OC,1017407,L2X4,True,True,-3.5527136788004564e-15,-9.769962616701393e-15,8.10856150907447,2.0941378773872934,-6.430913276890592e-15,8.10856150907447,TopPlate,1017409,L2X4,848963,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U23,2.094137877387297,
2.0316378773872934,7.494731639660452e-15,0.125,OC,1017405,L2X4,True,True,-3.5527136788004564e-15,-9.769962616701393e-15,8.10856150907447,2.0941378773872934,-6.430913276890592e-15,8.10856150907447,TopPlate,1017409,L2X4,848963,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U23,2.094137877387297,
1.8024,-8.734063707249406e-15,0.125,OC,1017037,L2X4,True,True,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,1.8024
2.0216,-6.2496528501176606e-15,0.125,Cripple,1017047,L2X4,True,False,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,2.0216
0.11497121072064333,-5.845766706509514e-15,0.125,Jack,1017027,L2X4,True,True,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,
0.23997121072064154,-5.441880562901374e-15,7.0,Cripple,1017039,L2X4,True,False,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,
1.041666666666668,1.5893610240009758e-15,7.0,Cripple,1017043,L2X4,True,False,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,
1.7816378773873112,3.980273973433072e-15,7.0,Cripple,1017041,L2X4,True,False,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,
1.9066378773873092,4.384160117041212e-15,0.125,Jack,1017029,L2X4,True,True,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,
2.0316378773873094,5.676224680349485e-15,0.125,King,1017033,L2X4,True,True,-0.29166666666666785,-8.936006779053473e-15,8.10856150907447,2.0941378773873005,-8.332686963048476e-15,8.10856150907447,TopPlate,1017045,L2X4,848964,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U24,2.0941378773873005,
0.06412760416666242,5.3984594572398245e-15,0.125,King,1022154,L2X4,True,True,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
0.18912760416666216,2.3592239273284573e-15,0.125,Jack,1022150,L2X4,True,True,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
0.3141276041666657,3.0808688933348086e-15,7.0,Cripple,1022160,L2X4,True,False,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
1.3333333333333326,5.218048215738236e-15,7.0,Cripple,1022164,L2X4,True,False,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
2.666666666666668,5.329070518200752e-15,7.0,Cripple,1022166,L2X4,True,False,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
3.0224609374999982,2.4424906541753444e-15,7.0,Cripple,1022162,L2X4,True,False,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
3.147460937499998,4.440892098500625e-15,0.125,Jack,1022152,L2X4,True,True,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
3.2724609374999964,2.664535259100376e-15,0.125,King,1022156,L2X4,True,True,-1.256073966947042e-15,3.768221900841053e-15,0.0625,0.251627604166664,3.9690473130349354e-15,0.0625,BottomPlate,1022146,L2X4,848961,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U25,3.3937350761385883,
0.32914562235882705,1.1934897514720433e-15,0.125,OC,919778,L2X4,True,True,0.2666456223588253,2.2204460492503127e-15,8.108561509074468,3.216363449173875,1.7763568394002505e-15,8.108561509074468,TopPlate,919786,L2X4,848995,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U26,3.483009071532694,
1.709388235510635,4.884981308350689e-15,0.125,SJoin,919790,L2X4,True,True,0.2666456223588253,2.2204460492503127e-15,8.108561509074468,3.216363449173875,1.7763568394002505e-15,8.108561509074468,TopPlate,919786,L2X4,848995,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U26,3.483009071532694,
1.917721568843968,0.08333333333333548,0.125,SJoin,919792,L2X4,True,True,0.2666456223588253,2.2204460492503127e-15,8.108561509074468,3.216363449173875,1.7763568394002505e-15,8.108561509074468,TopPlate,919786,L2X4,848995,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U26,3.483009071532694,
2.126054902177304,3.996802888650564e-15,0.125,SJoin,919788,L2X4,True,True,0.2666456223588253,2.2204460492503127e-15,8.108561509074468,3.216363449173875,1.7763568394002505e-15,8.108561509074468,TopPlate,919786,L2X4,848995,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U26,3.483009071532694,
2.9333122890254923,1.7763568394002505e-15,0.125,OC,919784,L2X4,True,True,0.2666456223588253,2.2204460492503127e-15,8.108561509074468,3.216363449173875,1.7763568394002505e-15,8.108561509074468,TopPlate,919786,L2X4,848995,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U26,3.483009071532694,
3.153863449173878,-2.4424906541753444e-15,0.125,OC,919780,L2X4,True,True,0.2666456223588253,2.2204460492503127e-15,8.108561509074468,3.216363449173875,1.7763568394002505e-15,8.108561509074468,TopPlate,919786,L2X4,848995,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U26,3.483009071532694,
0.062499999999998224,-8.5965743983503e-15,0.125,OC,920732,L2X4,True,True,-1.7763568394002096e-15,-8.88178419700126e-15,8.10856150907447,2.3124999999999947,-5.434449004516754e-15,8.10856150907447,TopPlate,920738,L2X4,848993,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U27,2.3124999999999947,
0.27083333333333176,0.08333333333333337,0.125,SJoin,920740,L2X4,True,True,-1.7763568394002096e-15,-8.88178419700126e-15,8.10856150907447,2.3124999999999947,-5.434449004516754e-15,8.10856150907447,TopPlate,920738,L2X4,848993,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U27,2.3124999999999947,
1.3333333333333304,7.554051863530505e-16,0.125,OC,920736,L2X4,True,True,-1.7763568394002096e-15,-8.88178419700126e-15,8.10856150907447,2.3124999999999947,-5.434449004516754e-15,8.10856150907447,TopPlate,920738,L2X4,848993,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U27,2.3124999999999947,
1.627314196790376,2.09694475233416e-15,0.125,SJoin,920744,L2X4,True,True,-1.7763568394002096e-15,-8.88178419700126e-15,8.10856150907447,2.3124999999999947,-5.434449004516754e-15,8.10856150907447,TopPlate,920738,L2X4,848993,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U27,2.3124999999999947,
1.8356475301237123,-0.08333333333333441,0.125,SJoin,920746,L2X4,True,True,-1.7763568394002096e-15,-8.88178419700126e-15,8.10856150907447,2.3124999999999947,-5.434449004516754e-15,8.10856150907447,TopPlate,920738,L2X4,848993,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U27,2.3124999999999947,
2.043980863457042,5.774700249407476e-15,0.125,SJoin,920742,L2X4,True,True,-1.7763568394002096e-15,-8.88178419700126e-15,8.10856150907447,2.3124999999999947,-5.434449004516754e-15,8.10856150907447,TopPlate,920738,L2X4,848993,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U27,2.3124999999999947,
2.2499999999999947,8.491195912034287e-15,0.125,OC,920734,L2X4,True,True,-1.7763568394002096e-15,-8.88178419700126e-15,8.10856150907447,2.3124999999999947,-5.434449004516754e-15,8.10856150907447,TopPlate,920738,L2X4,848993,"STAR - Interior 4"" Stud Wall",02-UPPER FLOOR PLAN,U27,2.3124999999999947,
-0.0,1.0391245226961914e-14,0.125,OC,919234,L2X4,True,True,-0.14577579684783792,8.092182304677449e-16,8.10856150907447,-0.9744203252824466,1.0738189922157283e-14,8.10856150907447,TopPlate,919238,L2X4,848960,"STAR - INT. 4"" FURRING WALL",02-UPPER FLOOR PLAN,U28,0.9744203252824466,-0.0
0.125,9.697355836571199e-15,0.125,OC,919236,L2X4,True,True,-0.14577579684783792,8.092182304677449e-16,8.10856150907447,-0.9744203252824466,1.0738189922157283e-14,8.10856150907447,TopPlate,919238,L2X4,848960,"STAR - INT. 4"" FURRING WALL",02-UPPER FLOOR PLAN,U28,0.9744203252824466,0.125
0.7036,2.9328391567181054e-15,0.125,OC,919232,L2X4,True,True,-0.14577579684783792,8.092182304677449e-16,8.10856150907447,-0.9744203252824466,1.0738189922157283e-14,8.10856150907447,TopPlate,919238,L2X4,848960,"STAR - INT. 4"" FURRING WALL",02-UPPER FLOOR PLAN,U28,0.9744203252824466,0.7036
1.3137639124730888e-15,-0.0833333333333357,0.125,OC,919926,L2X4,True,True,-0.14577579684783792,8.092182304677449e-16,8.10856150907447,-0.9744203252824466,1.0738189922157283e-14,8.10856150907447,TopPlate,919238,L2X4,848960,"STAR - INT. 4"" FURRING WALL",02-UPPER FLOOR PLAN,U28,0.9744203252824466,
0.2916666666666633,-2.0113069030509922e-15,0.12565104166666607,OC,1011382,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
1.968749999999997,-1.300733229547387e-14,0.12565104166666607,OC,1011386,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
2.9687499999999964,-1.956224460551387e-14,0.12565104166666607,OC,1011388,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
3.968749999999997,-2.611715691555387e-14,0.12565104166666607,OC,1011390,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
4.9687499999999964,-3.267206922559386e-14,0.12565104166666607,OC,1011392,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
5.9687499999999964,-3.922698153563386e-14,0.12565104166666607,OC,1011394,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
6.9687499999999964,-4.580964942128949e-14,0.12565104166666607,OC,1011396,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
7.968749999999996,-5.236456173132949e-14,0.12565104166666607,OC,1011398,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
8.968749999999996,-5.891947404136948e-14,0.12565104166666607,OC,1011400,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
9.968749999999996,-6.547438635140949e-14,0.12565104166666607,OC,1011402,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
10.790681100946124,-7.086240932059061e-14,0.12565104166666607,SJoin,1011468,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
10.999014434279456,-0.16666666666673874,0.12565104166666607,SJoin,1011470,L2X4,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
11.207347767612788,-7.361675242945364e-14,0.12565104166666607,SJoin,1011466,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
11.968749999999995,-7.858421097148948e-14,0.12565104166666607,OC,1011406,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
12.968749999999995,-8.516687885714513e-14,0.12565104166666607,OC,1011408,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
13.176485645000088,-8.645882341379649e-14,0.12565104166666607,SJoin,1011462,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
13.38481897833342,-0.16666666666675434,0.12565104166666607,SJoin,1011464,L2X4,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
13.593152311666756,-8.926867767389076e-14,0.12565104166666607,SJoin,1011460,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
13.968749999999995,-9.172179116718512e-14,0.12565104166666607,OC,1011410,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
14.968749999999995,-9.827670347722512e-14,0.12565104166666607,OC,1011412,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
15.967764434279466,-1.0482838337376911e-13,0.12565104166666607,King,1011370,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
16.092764434279466,-1.0565468630642804e-13,0.12565104166666607,Jack,1011366,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
16.217764434279466,-1.0639772251224004e-13,0.12565104166666607,Cripple,1011378,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
16.968749999999996,-1.1138652809730513e-13,0.12565104166666607,Cripple,1011414,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
16.968749999999996,-1.1138652809730513e-13,5.15625,Cripple,1011416,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
17.968749999999996,-1.179414404073451e-13,0.12565104166666607,Cripple,1011418,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
17.968749999999996,-1.179414404073451e-13,5.15625,Cripple,1011420,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
18.96875,-1.2452410829300074e-13,0.12565104166666607,Cripple,1011422,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
18.96875,-1.2452410829300074e-13,5.15625,Cripple,1011424,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
19.446931100946127,-1.2764673709127372e-13,0.12565104166666607,Cripple,1011380,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
19.571931100946127,-1.2844528444831706e-13,0.12565104166666607,Jack,1011368,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
19.696931100946127,-1.2927158738097596e-13,0.12565104166666607,King,1011372,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
19.96875,-1.3107902060304075e-13,0.12565104166666607,OC,1011426,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
20.96875,-1.3763393291308076e-13,0.12565104166666607,OC,1011428,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
21.96875,-1.4418884522312073e-13,0.12565104166666607,OC,1011430,L2X6,True,True,0.2291666666666633,-1.889588980685642e-15,8.10856150907447,32.250000000000576,-2.119371557232966e-13,8.10856150907447,TopPlate,1011452,L2X6,848978,"STAR - EXT. 6"" WALL - VINYL CLADDING",02-UPPER FLOOR PLAN,U3,32.708333333333904,
